"","sample_id","beta1","beta2","beta3","beta4","beta5","f1","f2","f3","f4","f5","alpha","inc_age_cat1","inc_age_cat2","inc_age_cat3","inc_age_cat4","inc_age_cat5","r_a","gamma","theta_s","theta_a","r_c","rho","phi","VE_under2","VE_2_4","VE_5_plus","duration_under2","duration_2_4","duration_5_plus"
"485",485,2.1300980529863,17.6000089528257,13.4257999702687,7.66794617908134,0.775219033513379,0.0403630959403599,0.057004849,0.090391158,0.088026226,0.069766618,0.008290061,1332.98670437446,4166.84040348136,2757.92251894804,1890.19900857276,564.9585407,1,1.0188754009039,0.582861035854873,0.330116460925547,0.184718194444158,0.0056737296840586,0.00976280648531169,0.840411158,0.84520965,0.915798964,25.471721364,67.317192228,62.401982892
"486",486,2.58607550815218,18.4351811585858,12.2163759934734,8.09477926558906,0.917971602480321,0.039852258288025,0.0488129792754982,0.080122695,0.081755756,0.073009404,0.00642273,1333.02895647616,4167.28412164155,2758.54877243214,1889.76694564322,565.174625127364,0.817726667375926,1.06170242872604,0.626103934742966,0.230507460427794,0.128836827713974,0.0023837974694264,0.0100609246323013,0.925675227,0.778585726,0.953451112,35.064078384,85.044629208,69.454164228
"487",487,2.81784884809405,17.8602991809283,15.5163020087664,7.3403151056344,1.22408611959009,0.065206015,0.046482475,0.038031939,0.0463096910549487,0.064255265,0.046123259,1332.86813763212,4166.48000560935,2758.18788397247,1889.72265537969,564.64238856049,0.632318040288963,2.30807734408247,0.618187341331992,0.270980228638581,0.157381386708453,0.00228835107952014,0.00976177292559242,0.876347832,0.728795772,0.914219689,56.900496384,95.114236464,68.117433696
"488",488,2.54002335030985,18.1019650156692,12.379529730962,7.59823840826332,0.976171152070225,0.046331521,0.052155832,0.075870464,0.076291629,0.069663714,0.008824903,1332.85834610458,4167.65322336249,2758.04227979689,1889.72284744559,564.933317698664,0.807251600018021,1.21284766678381,0.661490338427844,0.260056705687147,0.121005778736624,0.00260378406969056,0.0139423692915794,0.866599724,0.835260867,0.881068374,46.738184676,57.177541248,103.884690444
"489",489,2.551840163,18.4194362738132,12.7825552777321,7.03655799230938,0.99740294885102,0.0486053384819536,0.054558672,0.073399285,0.074994301,0.067105287,0.0110005862140849,1332.97579372036,4167.34308509814,2758.22000360812,1890.51612462001,564.777090426357,0.684107251475154,1.07948092325927,0.499053674500552,0.305609182825654,0.164321686890944,0.000542573185237879,0.00897691185244414,0.968341342,0.827955485,0.846045512,18.789400056,60.506706696,95.833549044
"490",490,2.45312604917505,18.4068550173224,12.4097884000452,7.56641500129358,0.894558353152031,0.043560789,0.050510059,0.080508551,0.08399912,0.074615786,0.007219751,1333.02525217702,4167.12468135114,2758.11946772262,1890.73954511764,565.05679842845,0.718129939558687,1.03178612840337,0.694641029703418,0.240062050943514,0.118736058733858,0.00638415742879739,0.00763361802226576,0.874706722,0.869423784,0.871498784,32.647653552,44.795933556,93.906365496
"491",491,2.7321722796013,17.8671345750175,11.4318281040922,7.6764208731307,1.22167127269081,0.052591005,0.0523442137997986,0.068582269,0.064908211,0.0619662605454198,0.0112018798856547,1332.98498738764,4166.09947316843,2757.6211126458,1889.78349127545,564.685811332252,0.526704123769659,1.07260765676142,0.572198902636042,0.243231198581123,0.102819881922315,0.000369315945674153,0.0159394497930491,0.970102017,0.715131794,0.900141827,36.020865264,170.0025858,79.138602372
"492",492,2.69655401028966,16.9969694783865,9.42539798837641,7.509641029,1.10395211291238,0.065740036,0.0572269846711868,0.067883297,0.054138864,0.071493152,0.0276195954908106,1333.0288587746,4166.08454791862,2758.19390975005,1889.81748744144,565.019775185569,0.615863540845179,1.55866648015968,0.661742638244912,0.341709054963183,0.0890972735431617,0.00271393674643327,0.00867762679346584,0.894944488,0.849593193,0.824555308,40.83971508,130.55322348,159.25746216
"493",493,2.46884336122139,19.3708315024384,13.0549206774651,7.93184221351685,0.932421269,0.042009112,0.047190329,0.075702213,0.078763475,0.069767402,0.007411339,1333.02823921043,4167.22685240829,2758.0192092341,1890.39558490226,564.813458049745,0.769815532520384,1.23536335054432,0.639997128556406,0.228892127693006,0.115084169228949,0.00912361123395306,0.00633534857947872,0.969195577,0.843533141,0.862997223,14.96592084,93.666397164,75.375478716
"494",494,2.47616649974659,19.4432031061015,12.6789579799955,7.529408118,0.937182917,0.046303396,0.052155909,0.077460351,0.076221884,0.06922718,0.009876176,1333.4596910918,4166.99165154674,2758.47420515129,1890.94014188428,564.956860490001,0.753121351074965,1.22373462784805,0.658341207266461,0.284754001467404,0.149126671705829,0.00503932726345353,0.00644719044663746,0.892818947,0.819156292,0.867831774,36.187220676,76.6295481,76.217864772
"495",495,2.43936879244586,18.0357752287796,13.171231506704,8.21806622438552,0.931522331,0.042542708,0.055683598,0.079280411,0.074531965,0.064487453,0.009985903,1333.12881159824,4167.50190118424,2758.46834260649,1890.19506148894,564.95773322824,0.803164685080339,1.0649592595697,0.522231591129722,0.324228712113201,0.118859756717837,0.00310413934341642,0.00647753949878237,0.807966389,0.867951338,0.939339401,38.886158136,37.005550128,66.079520892
"496",496,3.07316979693731,21.1001085204159,19.0145477349103,7.87014440157019,1.86722246131893,0.068010908,0.043202049,0.0336567454373008,0.0462996916984406,0.048184410972593,0.057794316,1332.7629409956,4165.92857206389,2758.11126898428,1890.5101153287,565.065007147942,0.650897120057997,2.92552202308329,0.672311916642884,0.274299925393034,0.120080599776199,0.0010476495340458,0.00816337339076502,0.801242356,0.834390329,0.950526921,47.822994012,87.57146988,85.265712924
"497",497,2.47589174827965,17.2924116585503,12.3163017466952,7.58867614356268,0.951230189432194,0.047183819,0.057245547,0.080053968,0.078006049,0.069797395,0.009803097,1332.86581873498,4167.46365669481,2757.95859606843,1889.86774194011,565.014108574002,0.64807296499999,0.963012654414151,0.621403134166157,0.303599953263981,0.115229222247809,0.00393951248473476,0.00851623060882072,0.995588462,0.855818888,0.889008136,24.934008828,65.263902456,117.927805836
"498",498,2.38418322212306,18.7288387117274,13.5764854213129,8.390816938,0.834555811,0.0368622416365178,0.0555226759696698,0.084226823,0.077078496,0.062953794,0.009333684,1332.94203619365,4166.41216147103,2758.297295,1890.22022143444,564.873397584893,1,1.05285093917007,0.500541765698649,0.337027642572281,0.157985573543339,0.00351024009667393,0.0137442689770173,0.886065254,0.826079577,0.902334813,26.377224432,93.325021332,86.470237236
"499",499,2.95624473658601,16.7474799483653,9.12470271446587,7.00178555709668,1.20883570868366,0.061375245,0.055967038,0.066226124,0.054499888,0.065976408,0.0294008237296134,1332.85179797993,4166.75611275591,2757.77352009667,1890.18313901786,565.053170506851,0.624026314299227,1.60762134514378,0.574899849632159,0.323470778561947,0.127526793944144,0.000481951427557788,0.00832970932462327,0.759263068,0.840780052,0.944154013,70.171008312,55.735622688,79.364238804
"500",500,2.55932139905847,18.7109149399454,11.4264412701258,7.63048115707321,1.16747968107887,0.050263070342516,0.0521897312728118,0.072223686,0.066059084,0.059096436,0.0122886275402329,1332.94821294757,4166.4057485937,2758.141248,1890.40533927453,565.067857374482,0.656252023190463,1.27273473340192,0.701403587183336,0.277631946182934,0.11771728139867,0.00593353919943995,0.0115107496546177,0.870968926,0.729218128,0.931333463,21.248341896,42.557665896,123.3204234
"501",501,1.79975064543285,15.503600827339,12.9521387762936,8.28541278209241,0.864683940224999,0.040742355,0.0590322824316147,0.101020889115984,0.099701962,0.06548593,0.006567997,1333.37564389446,4167.25188750667,2757.87554956324,1889.98820390064,564.7902184,0.880635862701964,0.755229882793956,0.602331399433348,0.32080239700721,0.136560189091504,0.00675901703962775,0.00590381846425155,0.84383176,0.92688091,0.917500197,36.87977532,39.933348996,104.881226556
"502",502,2.52767204235668,19.8467399586775,12.0998116053922,7.780683082,1.08476007280723,0.046906968,0.04571832,0.072889208,0.075847811,0.068299368,0.006728326,1332.771662206,4167.165086,2757.36576685712,1890.13799865746,564.994135394107,0.644626349365518,1.06784451927619,0.557610112318932,0.205988656874397,0.111437249979884,0.00169658117173482,0.00781647674376734,0.796013127,0.7350497,0.891798086,37.026713172,56.901440688,81.187430244
"503",503,2.73661306343587,19.192205771246,12.3815122702951,6.72635970125261,1.08809153699625,0.056897538,0.0529307130358967,0.065216524,0.068356632,0.06956566,0.014977381,1332.84699059219,4167.166383,2758.47831268956,1890.13337191251,565.138952476352,0.52628166255651,1.16340371392927,0.575388235160767,0.278347133846074,0.102296130718683,0.00188514158964157,0.00838153455573172,0.914744608,0.894490628,0.880475326,38.62639884,49.742984592,96.326598888
"504",504,3.17563446258432,17.6517116118506,8.79907641525242,7.43371109601419,1.14498475631238,0.055863313,0.0514121289405385,0.068931756,0.0535674814272519,0.070059356,0.0194639838287894,1332.79205393478,4168.07533180946,2758.90013980122,1890.74774538554,564.397628222678,0.575505034627017,1.52081456888091,0.68813403574824,0.21700808528479,0.0937612730379454,0.00189110708183564,0.00823466031503668,0.817964966,0.871612564,0.838941275,42.802988136,61.882241976,139.79166012
"505",505,2.29401084316698,20.4955152583432,12.69968106,8.60964016039612,0.680734256881786,0.03749812,0.0499385565171314,0.085020272,0.077582983,0.075735234,0.008251032,1333.51235042982,4166.96089156245,2758.36075628647,1889.8508582645,564.9310488,0.732440000976776,0.893181302127968,0.662491968773673,0.272906026019189,0.129705804550858,0.0127973453687023,0.00776686890240607,0.701907604,0.903699443,0.914564307,41.47868484,44.615123892,93.191288172
