"","sample_id","beta1","beta2","beta3","beta4","beta5","f1","f2","f3","f4","f5","alpha","inc_age_cat1","inc_age_cat2","inc_age_cat3","inc_age_cat4","inc_age_cat5","r_a","gamma","theta_s","theta_a","r_c","rho","phi","VE_under5","VE_5_plus","duration_under5","duration_5_plus"
"443",443,2.53107517120575,19.1466114795979,12.7323754848297,7.25362781369448,1.04647597235793,0.048176322,0.053264901,0.074152392,0.073888897,0.063994953,0.0110032680362191,1332.6999221739,4166.92616337755,2757.71215009893,1889.79866797751,565.334152981469,0.708992042533717,1.13875749598535,0.641881832339579,0.296825792598966,0.143560209337266,0.00096547842098023,0.00579438742723689,0.800387165,0.815156118,293.11542432,918.60546588
"444",444,2.42551329415952,16.8048599896642,10.5899035362249,7.51963031238889,1.04679791453547,0.053953273,0.0576888058865997,0.077443001,0.068307338,0.065988168,0.012846117,1333.13754016041,4168.70974308919,2758.37860421978,1889.937146619,565.101556581666,0.819177968666394,1.49876419189129,0.613019264824717,0.319807110406475,0.156654218843799,0.00514316466837673,0.00960322008185285,0.841451496,0.821070552,797.0484522,1111.90637028
"445",445,3.10037529737709,17.1146736688219,10.8007894469323,7.21431395246581,0.962889301592304,0.0544786956409208,0.056718343,0.06423496,0.05811045,0.078377588,0.0222847458396712,1333.04492870599,4166.93068961362,2757.65352170134,1890.08079527272,565.023225523709,0.838231190496578,1.93913437452198,0.640579150143717,0.322663158904415,0.140995918727791,0.00216503102848966,0.00830705204964752,0.70901203,0.828517001,624.79682028,799.1239458
"446",446,2.51928413161337,19.0408202016609,12.2044997769474,7.36847262781016,1.04779979798569,0.0467739535658429,0.0532505867775867,0.076534128,0.073986561,0.062905618,0.0106722560201716,1333.08199062605,4167.48359647548,2757.50118766134,1889.69841288073,564.839554135361,0.606958778292198,1.02914263966821,0.649361328135868,0.287336032327848,0.112211743563137,0.00847504237739012,0.0122023653729267,0.753062024,0.865984566,290.43113916,531.1833924
"447",447,2.69631600492198,19.9284240618527,12.2661533217723,6.844244012,1.01856266888978,0.046258574,0.051785504,0.075368701,0.076701397,0.066818909,0.010670065,1333.41714400174,4166.12289848184,2757.77067809634,1890.15735508336,565.040231855493,0.655615929206504,1.21797633616309,0.622571279568312,0.279592115743482,0.140879016136946,0.00540276550834948,0.00653004456727525,0.879472354,0.85676461,518.80998552,1187.13657876
"448",448,2.52362230119451,17.9346343659637,11.370871515582,7.25178723388387,0.825781317753292,0.0397672471229459,0.053984213,0.086656207,0.083971712,0.073243579,0.007843208,1333.16901439972,4167.36928819603,2757.37736940474,1889.67024209597,565.216789079399,0.787669459234411,0.907876103448236,0.650595752019716,0.281043362092163,0.122083470055518,0.000704432537261877,0.00791379617159673,0.943200829,0.791811721,745.64957844,1103.40829668
"449",449,1.95767073113915,16.8560925595807,14.895468872545,7.927388532,0.792099015926511,0.029486713,0.062285412,0.098907507,0.08926258,0.0519607047541576,0.008105945,1332.80274560233,4167.35331621201,2757.78178676982,1889.65041532797,565.232950310534,0.869234705401797,0.543636877570701,0.627839067449767,0.359868609110624,0.156695371081309,0.00105622818302875,0.00741989637699434,0.78356986,0.796351411,94.828870716,848.51860776
"450",450,2.82045929377529,17.1281839955819,9.90474966653408,6.03169363939998,1.06206762564466,0.0587538612886804,0.050239183,0.0564509098029428,0.055213107,0.067604654,0.031782347,1333.26280756723,4166.59853319977,2758.33338256,1889.57795447135,565.145605776494,0.49550334329282,1.30206566101725,0.647283598750553,0.289809279996552,0.110567314364499,0.0019336355083525,0.00974474544693512,0.86796904,0.789674285,808.1840406,1188.09107604
"451",451,2.64320074045644,19.0013619949388,9.99961789608438,6.58070261526929,1.07829179078591,0.054229824,0.053635989302618,0.07450407,0.06743283,0.065536218,0.015079875,1332.52810953185,4166.60254305535,2758.5985326125,1890.13459437662,564.9909678,0.577206684402837,1.14041046139628,0.652338226260208,0.301027732963963,0.102088217309094,0.00224033354007047,0.00852918577994506,0.817353777,0.868179522,1195.01144952,420.86843916
"452",452,2.186989171,16.7749396556405,13.1053681346474,7.33802288533612,0.632970958860945,0.028343972,0.060755829,0.108534266950303,0.104629851514454,0.069389767,0.006244523,1332.66018276261,4167.23840170866,2758.24163314579,1890.3464576531,565.042535117057,1,0.61508322483582,0.557115114092832,0.321373873793956,0.147399904569455,0.00625814808126913,0.0104226235657183,0.921513284,0.970211308,545.71912608,229.7167692
"453",453,2.33159593899126,19.008069321557,11.9479634536223,8.96066356326048,1.0257647754833,0.041315575,0.04865207,0.082617705,0.076356748,0.062642883,0.007151131,1333.19319877959,4167.71980720602,2758.36950722818,1890.39507668805,565.190338206451,1,1.23330660554828,0.650089464617316,0.253289729579908,0.131853220261091,0.0010268613086357,0.00844601129689247,0.74576417,0.86660505,331.09242672,1106.63486028
"454",454,2.57951184046107,19.1125564811302,11.6139986772903,7.49666273759718,1.09068615268683,0.050089318,0.049745371,0.075111624,0.074575771,0.068199331,0.008664576,1332.66341450539,4167.4832601074,2757.8114458658,1890.086714,565.207937397003,0.726796121351206,1.32836429036736,0.631914319894218,0.232038195353956,0.123620320602963,0.00564915317502168,0.0126008183208765,0.811405361,0.810986529,506.24568156,1170.25991952
"455",455,2.52299041033895,17.7429299040108,10.7117736304752,7.990332552,1.01368071229466,0.065248182,0.0561604749173438,0.062736854,0.051728165,0.072171508,0.02839869,1333.59525567714,4166.8801694132,2758.38400996804,1890.06153095908,564.920359746739,0.530147233297109,1.25245534442369,0.591418736794591,0.387251238874011,0.121015885980078,0.00137490636725903,0.0115291142779,0.822317691,0.855688174,438.06767592,563.1473136
"456",456,2.3740763000824,17.9130841025361,11.5345101065877,6.62822933867232,1.04991372707341,0.046835946,0.057316565,0.079727246,0.076301405,0.0587243791855105,0.0117701103651234,1333.29976940324,4167.13670380677,2758.4507517104,1890.10890212385,564.907977168981,0.578058030969209,0.815465641776907,0.691502183561634,0.335706322617126,0.105022894181506,0.000294761393675972,0.0124680725663373,0.812542319,0.873071395,599.51067156,448.20131616
"457",457,2.53823744345529,18.4597024849904,13.2058672365309,6.86061869705998,1.24677989560722,0.0692188,0.045878651699625,0.043749521,0.049098336,0.061266334,0.039305132,1332.88643709959,4166.10846787592,2757.32022883809,1889.67985436747,565.063774926102,0.480581706644504,1.60190746079903,0.612100898312214,0.266220199060062,0.100454569562738,0.00187983705804361,0.00586408090070038,0.742759877,0.843319332,988.76099976,1099.752696
"458",458,2.180143689,17.6331217006656,11.4100998331338,7.74710861576239,1.05044646452973,0.0514043003899155,0.0553249515344579,0.077387618,0.069456362,0.060140014,0.0121683536214022,1333.24728224001,4167.06740194141,2758.3949674828,1890.58058936221,564.835237607594,0.51370716956789,1.05796109353182,0.618354421830178,0.317581823752436,0.133064834844644,0.0124413135246269,0.00679265939003571,0.918191653,0.868101748,36.223896492,693.64055676
"459",459,2.74206304172336,23.1756142399023,11.1668950392132,6.85764842813391,1.02094823190479,0.052240633,0.0460809641266297,0.067362392,0.063070766,0.067684407,0.0153671186768244,1333.41160550181,4166.96198333703,2758.84556209099,1890.81616097501,565.097735931397,0.720662410204701,1.4598612040588,0.596529340839154,0.277217029470298,0.134194368643402,0.000521930578122486,0.00670784727546307,0.828604485,0.808644465,137.44944648,607.7547714
"460",460,2.68487356002146,19.8252828437978,12.6153662270804,7.78858689940468,0.986087668679985,0.044709072,0.045470483,0.071805907,0.078096122,0.075834162,0.006291513,1332.82297726927,4167.1031655857,2757.69622574286,1890.60651149129,565.044119370634,0.650318118600841,1.07246776073935,0.599709001087472,0.194874832628216,0.138538481234838,0.00247601000461194,0.0112353247932628,0.8296916,0.871005546,660.54614112,815.99303448
"461",461,2.51291234662946,17.8911931909636,13.2110043852141,7.57440356616851,0.88470799536385,0.043235188,0.053134581,0.076438187,0.078708203,0.071450421,0.008625033,1333.29734891333,4167.63391828709,2758.22383849879,1889.86607188666,564.910088106302,0.688733851216624,0.971417511577075,0.548800835275012,0.275579839665327,0.13565577156468,0.00458125679103219,0.011296730094449,0.847760942,0.831262036,772.52714724,354.29664528
"462",462,2.48104874391548,18.1709116971023,13.0289459761224,8.3813629858812,0.94305561801515,0.04161929,0.055580477,0.080415618,0.07504198,0.064371138,0.009646848,1333.10333112716,4167.41418449497,2757.27632298222,1889.74161326973,565.20263082893,0.670885247944748,0.953037503066639,0.526734162881528,0.315994714249921,0.142947666067983,0.0048833911489413,0.00581900958462493,0.829569092,0.856222761,147.91679148,1067.95786992
"463",463,2.53568241184283,19.1967916388989,11.5017495005801,7.03940047417304,1.06543569750952,0.049897721,0.053339652,0.078504597,0.076189047,0.065708175,0.0104171680879386,1333.40776674272,4167.56257135387,2757.97342505887,1890.05126676397,565.075175727079,0.723436675188213,1.15500887103932,0.682291204346244,0.285107292446658,0.11901165358901,0.000456805940397691,0.00950828103563878,0.793461264,0.845877604,113.067641304,1021.09536816
"464",464,2.4770680079956,19.710527125578,12.1500535324456,7.42897768662772,1.00134892719287,0.0464543215744033,0.046500416,0.074775051,0.078808882,0.070580988,0.007238416,1332.65995774651,4167.51626,2757.26989450926,1890.35629819614,565.011821308035,0.679210609701308,1.15900175054641,0.669317767135646,0.211761469776115,0.136682365246853,0.00614203615892295,0.0091042910479549,0.876933318,0.851923833,98.956132584,341.84792748
"465",465,2.12839387506552,17.9838559943484,13.80979783108,7.90825358865025,0.89220201758129,0.037142672,0.054588947,0.088377141,0.087530577,0.0608769680141138,0.007370363,1332.64973298796,4166.71551500518,2758.02787931984,1889.69063318154,564.860619254629,0.69187951845265,0.676110216148757,0.522812645772186,0.303011030062738,0.120924037358303,0.00392296703919757,0.00705032887677283,0.765755173,0.845474552,704.53544976,1108.58456808
"466",466,2.32885737128679,16.8346706002373,14.3572276426854,8.665156717,0.877239021383658,0.0292001224944731,0.044887335,0.076814757,0.087446907,0.062773037,0.004731231,1333.31336972279,4166.09456091288,2758.23815691607,1890.42400180496,565.262640540936,0.732005140908814,0.671222504013896,0.577893501460129,0.204482539926209,0.167792812004548,0.00255144190413141,0.00570098309746734,0.725777233,0.789822181,1081.96556436,1134.12267072
"467",467,2.47333622841479,18.1886911065282,12.32677234,7.43627074669726,1.02643603690484,0.0473595151100626,0.0538251734403595,0.075721582,0.073833351,0.06406479,0.0106551520428009,1333.45581270284,4166.47937191106,2758.19383711755,1890.95274143835,564.8650729,0.750557676599523,1.30771675628904,0.572715139899392,0.295663623467978,0.140797995587169,0.00767642151402842,0.00893927561723912,0.811874587,0.812590865,1189.86421068,1145.5733118
"468",468,2.31733295613639,17.6139739107864,14.1790112287622,8.261678919,0.915578781285786,0.032370759,0.0511521951248242,0.089270807,0.093899468,0.062623019,0.005780787,1333.11842258024,4167.02363303735,2758.06295946308,1889.6382825408,565.0802477,1,0.883095758588669,0.539978837582124,0.266331849543624,0.143352893518673,0.00118773393929994,0.00564116184861743,0.907748525,0.852676516,11.098865124,718.48643364
"469",469,2.66795025715158,19.080804664504,10.2931766120695,6.61401464648541,1.11520495409902,0.056475415,0.0545061530791658,0.074150069,0.068239241,0.066148974,0.015608214,1332.68708767859,4166.65513300633,2757.57660535333,1889.19553943791,565.057642900996,0.690960348620409,1.36712289394156,0.648051531312209,0.310076949556856,0.119939711149638,0.000916210287329546,0.0115718351616674,0.72702369,0.816884304,106.776498936,443.03089824
"470",470,2.59966859949022,21.3420346344123,12.0452237716237,7.25165210803355,0.994220512837357,0.0464262261307611,0.049786969,0.076234134,0.073307627,0.066493078,0.0111254297609558,1333.496091,4166.58639698687,2757.93065405552,1890.14395634304,564.87712095793,0.594581136070285,1.29892654704819,0.540536512626922,0.27549951735406,0.11074646453934,0.0174491058305969,0.00908233296028867,0.866465205,0.920032882,291.27400392,350.26878036
"471",471,2.18160966298713,17.9055258364924,13.2693702645149,8.0642000941188,0.811424407826021,0.036604581,0.051633603,0.087414214,0.088975964,0.067931951,0.006468134,1333.55376941622,4166.75475537951,2758.29684379495,1890.33661830162,565.1815751,0.729356613501815,0.686053099074214,0.688733345748235,0.264086224801475,0.129024463775694,0.00112085310056924,0.00790786641389196,0.850234518,0.883039268,598.35777876,336.90018804
"472",472,2.44424697098938,19.4683762131529,12.1042069763679,7.129648021,1.03364841330722,0.0490189060137883,0.0507683071972672,0.075543093,0.076124682,0.065836768,0.009834604,1333.41776562878,4166.89669441659,2757.6538501039,1890.34683105855,564.747312470579,0.552887407508348,1.0757200012598,0.575896832603647,0.257200161036381,0.105182907107413,0.0150484849543907,0.0111224544831149,0.840549234,0.877639381,1183.12944528,433.39728396
"473",473,2.74267005785686,15.4444555793307,11.8777853768771,7.53277659289585,0.984791680693301,0.0583219356902353,0.061425357,0.06398903,0.0601796944299316,0.075215071,0.019691743,1332.88551176553,4166.48319050826,2758.08186996968,1889.56385995457,564.95398858424,0.70706520980402,1.51052558656024,0.570186014906253,0.343279038506922,0.101772608225008,0.00207573048926955,0.00713348443549869,0.853237194,0.84148333,771.49258152,714.43868868
"474",474,2.34202924676634,17.0429865099298,11.5185560646085,8.75604918674126,0.954969355723413,0.041808451,0.0586696496805627,0.082929339,0.069637391,0.059080341,0.0109755137303955,1333.015810243,4166.75141,2757.21115053931,1889.85955267622,564.940872793453,0.680813462613775,0.836261067771989,0.587137648943309,0.352311383579423,0.146372561789394,0.00192459352129305,0.0110798051814052,0.814597439,0.802644249,65.126497404,967.33400484
"475",475,2.46121078013061,18.5775516975309,13.2441083703859,7.79535212551905,0.932017572281116,0.041728829,0.052349117,0.078413524,0.078396152,0.066130754,0.00857077,1332.83054592363,4166.84224971838,2758.50639497046,1889.93257790514,564.915049010425,0.747501829898827,0.982843924621493,0.581308738641031,0.282313171955676,0.11458649192098,0.00257477114925599,0.00778832333039656,0.861838666,0.823501347,1038.44323104,848.1714648
"476",476,2.42300874959599,20.072407820538,11.8303313957588,6.97707538717031,1.07039086588852,0.0513781861949025,0.0529927448731535,0.071722169,0.066894674,0.059694206,0.0154142040127268,1333.06546296092,4168.11818118205,2757.8060710203,1890.11175631773,565.0571013,0.822789986874628,1.58517797568503,0.641434535164125,0.344377776185533,0.141923672135977,0.00664740617334235,0.00885011095429815,0.71440206,0.825393903,932.40566556,928.94185272
"477",477,2.52586794765452,19.0274661223141,12.4789272248229,8.47949616988329,1.016732609,0.038478647,0.044669562,0.07439169,0.077014719,0.065627022,0.005887483,1332.75193420703,4167.43511328762,2758.06438751635,1889.64402802555,564.924636601578,0.640499817102496,0.899512631439017,0.646738043862917,0.198490738329836,0.120195039661681,0.00438724309685082,0.00906675622603856,0.857463416,0.856880025,675.151788,1129.50219072
"478",478,2.39336028743848,17.6937442598971,12.8428867940602,7.64849181663535,0.931375886957545,0.045050016,0.0551518830773064,0.079886871,0.078222108,0.067380063,0.009746232,1333.11229418489,4165.993515,2758.34304252634,1890.01728701154,565.573593011423,0.978594224776639,1.39961756753151,0.705583006870712,0.303479663323964,0.167427215142979,0.00484515309115045,0.00788218531496207,0.795907829,0.792315304,983.3838324,1036.44536172
"479",479,2.53137216692308,18.9149199855636,10.39837982,7.12319101006795,0.951007664,0.058631531,0.056417158,0.072927254,0.063072674,0.073435244,0.0187618383589727,1332.90053217633,4166.58573686547,2757.25500503008,1889.97404972402,565.026574432862,0.710083855669852,1.35264790095586,0.629276715741666,0.364392585024538,0.181033750619326,0.0019071097862017,0.0210345136345737,0.777583764,0.812447404,590.5002696,714.15729228
"480",480,2.53670172599732,18.6831963708639,11.5044118563563,6.95506610884928,1.00600431480053,0.0557529476459184,0.056796475,0.07024329,0.065428813,0.067672295,0.0175394494129902,1333.07870730429,4167.61256494405,2758.08383231952,1889.58488528859,565.034225230989,0.542326755192168,1.03397139825236,0.530889483623733,0.365033763045426,0.11182294255673,0.00147966429577023,0.00735157480796395,0.710821732,0.83350048,346.62628452,806.90149404
"481",481,2.85271449143655,18.6607799042689,12.077660453516,6.32401455283984,1.12852601786117,0.051066317,0.0528979172392533,0.066452791,0.071087313,0.064162499,0.0137741998434839,1332.71363327256,4167.13056924712,2758.32534475907,1890.2551996598,565.266800152467,0.57841299509485,1.15022713167907,0.581657478349278,0.278127201017039,0.124107819758517,0.000121415989483249,0.00912380468441076,0.750066756,0.891640604,1147.16735184,494.42790612
"482",482,2.5063447736011,18.5787886581939,10.3582733126868,8.43648876766774,1.0580382265472,0.05266231,0.051805389,0.077721444,0.064819598,0.06809651,0.0105176064097157,1332.95317312481,4167.75893111185,2758.08423137302,1889.96416014286,565.035917413922,1,1.73415346496925,0.579886678100145,0.269403915716443,0.133688418841027,0.0012490615551095,0.00661985867107818,0.760282305,0.847400707,504.1551666,840.22346712
"483",483,2.35998595588126,18.6173168060866,13.1375518820966,8.096086049,0.828960621504743,0.0376146297528089,0.0499502250453998,0.083368204,0.084737475,0.070602874,0.006692994,1333.10427641744,4167.67245948289,2757.69499909524,1889.96051050583,565.010105513398,0.863716547231812,0.933138473513121,0.579310888784176,0.260352084025855,0.158096735946041,0.00164701008928449,0.00721585305820606,0.878345494,0.852531314,761.473368,998.39715756
"484",484,2.35149788241694,17.3906582075803,12.3181015148781,8.317813521,0.885170293112573,0.044274916,0.0559993329541436,0.080528763,0.073322107,0.067579822,0.0103475266366871,1332.87467399643,4167.50920430025,2758.81433806421,1889.77287563626,565.0647487,0.880124160471708,1.38246215320592,0.512780047375389,0.323056163705728,0.150676766287112,0.0114990915852618,0.00837302742163947,0.721719636,0.820221955,295.66468452,782.1674604
"485",485,2.1300980529863,17.6000089528257,13.4257999702687,7.66794617908134,0.775219033513379,0.0403630959403599,0.057004849,0.090391158,0.088026226,0.069766618,0.008290061,1332.98670437446,4166.84040348136,2757.92251894804,1890.19900857276,564.9585407,1,1.0188754009039,0.582861035854873,0.330116460925547,0.184718194444158,0.0056737296840586,0.00976280648531169,0.748861699,0.820118077,486.50212848,663.36815892
"486",486,2.58607550815218,18.4351811585858,12.2163759934734,8.09477926558906,0.917971602480321,0.039852258288025,0.0488129792754982,0.080122695,0.081755756,0.073009404,0.00642273,1333.02895647616,4167.28412164155,2758.54877243214,1889.76694564322,565.174625127364,0.817726667375926,1.06170242872604,0.626103934742966,0.230507460427794,0.128836827713974,0.0023837974694264,0.0100609246323013,0.747446867,0.814632926,165.19780968,673.70546652
"487",487,2.81784884809405,17.8602991809283,15.5163020087664,7.3403151056344,1.22408611959009,0.065206015,0.046482475,0.038031939,0.0463096910549487,0.064255265,0.046123259,1332.86813763212,4166.48000560935,2758.18788397247,1889.72265537969,564.64238856049,0.632318040288963,2.30807734408247,0.618187341331992,0.270980228638581,0.157381386708453,0.00228835107952014,0.00976177292559242,0.717793239,0.842468733,66.287839152,891.77553048
"488",488,2.54002335030985,18.1019650156692,12.379529730962,7.59823840826332,0.976171152070225,0.046331521,0.052155832,0.075870464,0.076291629,0.069663714,0.008824903,1332.85834610458,4167.65322336249,2758.04227979689,1889.72284744559,564.933317698664,0.807251600018021,1.21284766678381,0.661490338427844,0.260056705687147,0.121005778736624,0.00260378406969056,0.0139423692915794,0.792036534,0.82474199,251.09040444,1004.07683748
"489",489,2.551840163,18.4194362738132,12.7825552777321,7.03655799230938,0.99740294885102,0.0486053384819536,0.054558672,0.073399285,0.074994301,0.067105287,0.0110005862140849,1332.97579372036,4167.34308509814,2758.22000360812,1890.51612462001,564.777090426357,0.684107251475154,1.07948092325927,0.499053674500552,0.305609182825654,0.164321686890944,0.000542573185237879,0.00897691185244414,0.958589587,0.846549649,114.411485664,373.77266172
"490",490,2.45312604917505,18.4068550173224,12.4097884000452,7.56641500129358,0.894558353152031,0.043560789,0.050510059,0.080508551,0.08399912,0.074615786,0.007219751,1333.02525217702,4167.12468135114,2758.11946772262,1890.73954511764,565.05679842845,0.718129939558687,1.03178612840337,0.694641029703418,0.240062050943514,0.118736058733858,0.00638415742879739,0.00763361802226576,0.792584885,0.92321714,317.7232062,223.70879532
"491",491,2.7321722796013,17.8671345750175,11.4318281040922,7.6764208731307,1.22167127269081,0.052591005,0.0523442137997986,0.068582269,0.064908211,0.0619662605454198,0.0112018798856547,1332.98498738764,4166.09947316843,2757.6211126458,1889.78349127545,564.685811332252,0.526704123769659,1.07260765676142,0.572198902636042,0.243231198581123,0.102819881922315,0.000369315945674153,0.0159394497930491,0.769293552,0.846144664,1065.58411152,750.65963232
"492",492,2.69655401028966,16.9969694783865,9.42539798837641,7.509641029,1.10395211291238,0.065740036,0.0572269846711868,0.067883297,0.054138864,0.071493152,0.0276195954908106,1333.0288587746,4166.08454791862,2758.19390975005,1889.81748744144,565.019775185569,0.615863540845179,1.55866648015968,0.661742638244912,0.341709054963183,0.0890972735431617,0.00271393674643327,0.00867762679346584,0.761518121,0.844464483,123.2463126,717.54599616
"493",493,2.46884336122139,19.3708315024384,13.0549206774651,7.93184221351685,0.932421269,0.042009112,0.047190329,0.075702213,0.078763475,0.069767402,0.007411339,1333.02823921043,4167.22685240829,2758.0192092341,1890.39558490226,564.813458049745,0.769815532520384,1.23536335054432,0.639997128556406,0.228892127693006,0.115084169228949,0.00912361123395306,0.00633534857947872,0.933702332,0.847270945,48.658580952,860.55490608
"494",494,2.47616649974659,19.4432031061015,12.6789579799955,7.529408118,0.937182917,0.046303396,0.052155909,0.077460351,0.076221884,0.06922718,0.009876176,1333.4596910918,4166.99165154674,2758.47420515129,1890.94014188428,564.956860490001,0.753121351074965,1.22373462784805,0.658341207266461,0.284754001467404,0.149126671705829,0.00503932726345353,0.00644719044663746,0.90277652,0.800645471,1134.802569,473.29535532
"495",495,2.43936879244586,18.0357752287796,13.171231506704,8.21806622438552,0.931522331,0.042542708,0.055683598,0.079280411,0.074531965,0.064487453,0.009985903,1333.12881159824,4167.50190118424,2758.46834260649,1890.19506148894,564.95773322824,0.803164685080339,1.0649592595697,0.522231591129722,0.324228712113201,0.118859756717837,0.00310413934341642,0.00647753949878237,0.703483041,0.865377693,566.14506552,476.241315
"496",496,3.07316979693731,21.1001085204159,19.0145477349103,7.87014440157019,1.86722246131893,0.068010908,0.043202049,0.0336567454373008,0.0462996916984406,0.048184410972593,0.057794316,1332.7629409956,4165.92857206389,2758.11126898428,1890.5101153287,565.065007147942,0.650897120057997,2.92552202308329,0.672311916642884,0.274299925393034,0.120080599776199,0.0010476495340458,0.00816337339076502,0.786083894,0.838521686,1143.31779012,587.99594856
"497",497,2.47589174827965,17.2924116585503,12.3163017466952,7.58867614356268,0.951230189432194,0.047183819,0.057245547,0.080053968,0.078006049,0.069797395,0.009803097,1332.86581873498,4167.46365669481,2757.95859606843,1889.86774194011,565.014108574002,0.64807296499999,0.963012654414151,0.621403134166157,0.303599953263981,0.115229222247809,0.00393951248473476,0.00851623060882072,0.748215467,0.822277734,43.553298972,692.59744152
"498",498,2.38418322212306,18.7288387117274,13.5764854213129,8.390816938,0.834555811,0.0368622416365178,0.0555226759696698,0.084226823,0.077078496,0.062953794,0.009333684,1332.94203619365,4166.41216147103,2758.297295,1890.22022143444,564.873397584893,1,1.05285093917007,0.500541765698649,0.337027642572281,0.157985573543339,0.00351024009667393,0.0137442689770173,0.725364643,0.790555973,1055.17949388,649.80399732
"499",499,2.95624473658601,16.7474799483653,9.12470271446587,7.00178555709668,1.20883570868366,0.061375245,0.055967038,0.066226124,0.054499888,0.065976408,0.0294008237296134,1332.85179797993,4166.75611275591,2757.77352009667,1890.18313901786,565.053170506851,0.624026314299227,1.60762134514378,0.574899849632159,0.323470778561947,0.127526793944144,0.000481951427557788,0.00832970932462327,0.706269887,0.845818405,857.90340384,542.93436
"500",500,2.55932139905847,18.7109149399454,11.4264412701258,7.63048115707321,1.16747968107887,0.050263070342516,0.0521897312728118,0.072223686,0.066059084,0.059096436,0.0122886275402329,1332.94821294757,4166.4057485937,2758.141248,1890.40533927453,565.067857374482,0.656252023190463,1.27273473340192,0.701403587183336,0.277631946182934,0.11771728139867,0.00593353919943995,0.0115107496546177,0.834590472,0.821475154,609.70670472,801.23526696
"501",501,1.79975064543285,15.503600827339,12.9521387762936,8.28541278209241,0.864683940224999,0.040742355,0.0590322824316147,0.101020889115984,0.099701962,0.06548593,0.006567997,1333.37564389446,4167.25188750667,2757.87554956324,1889.98820390064,564.7902184,0.880635862701964,0.755229882793956,0.602331399433348,0.32080239700721,0.136560189091504,0.00675901703962775,0.00590381846425155,0.932014973,0.833278159,1104.32705928,1135.50375192
"502",502,2.52767204235668,19.8467399586775,12.0998116053922,7.780683082,1.08476007280723,0.046906968,0.04571832,0.072889208,0.075847811,0.068299368,0.006728326,1332.771662206,4167.165086,2757.36576685712,1890.13799865746,564.994135394107,0.644626349365518,1.06784451927619,0.557610112318932,0.205988656874397,0.111437249979884,0.00169658117173482,0.00781647674376734,0.744010326,0.808819006,683.75705664,532.86084948
"503",503,2.73661306343587,19.192205771246,12.3815122702951,6.72635970125261,1.08809153699625,0.056897538,0.0529307130358967,0.065216524,0.068356632,0.06956566,0.014977381,1332.84699059219,4167.166383,2758.47831268956,1890.13337191251,565.138952476352,0.52628166255651,1.16340371392927,0.575388235160767,0.278347133846074,0.102296130718683,0.00188514158964157,0.00838153455573172,0.787286517,0.825002495,479.85340344,960.9079122
"504",504,3.17563446258432,17.6517116118506,8.79907641525242,7.43371109601419,1.14498475631238,0.055863313,0.0514121289405385,0.068931756,0.0535674814272519,0.070059356,0.0194639838287894,1332.79205393478,4168.07533180946,2758.90013980122,1890.74774538554,564.397628222678,0.575505034627017,1.52081456888091,0.68813403574824,0.21700808528479,0.0937612730379454,0.00189110708183564,0.00823466031503668,0.761443175,0.878436663,921.9479346,347.3672004
"505",505,2.29401084316698,20.4955152583432,12.69968106,8.60964016039612,0.680734256881786,0.03749812,0.0499385565171314,0.085020272,0.077582983,0.075735234,0.008251032,1333.51235042982,4166.96089156245,2758.36075628647,1889.8508582645,564.9310488,0.732440000976776,0.893181302127968,0.662491968773673,0.272906026019189,0.129705804550858,0.0127973453687023,0.00776686890240607,0.920094863,0.926935154,498.62819856,292.50845796
"506",506,2.13586694378303,17.042638858997,13.4342284196033,8.39119929277995,0.788922118246048,0.039022749,0.057863715,0.090791183,0.086317949,0.068066304,0.00789298,1332.9887372593,4167.57335930784,2758.37866440067,1890.11573928383,564.974565010392,0.805930327933512,0.74849519154258,0.597483735760351,0.325343426587957,0.106471417536058,0.00196121395224235,0.0100063182971806,0.794616399,0.765377151,41.85438972,465.982833
"507",507,2.47658035293493,18.7744659927191,12.9305466729362,8.28074700734537,0.911318813,0.040383321,0.054951975,0.079929422,0.073290791,0.063087663,0.009909851,1333.04842544092,4167.49646286999,2758.03758664532,1889.62380095658,564.906827297676,0.613883369318134,0.768259023763367,0.654126776150802,0.31305697992215,0.131508503021419,0.00076502718920943,0.00797877321540641,0.727074846,0.863144097,862.18525212,666.0543372
"508",508,2.51296205709988,19.4230210132898,12.4491824010153,7.42676331309351,1.03979911824634,0.0462727084463685,0.0506635524329368,0.076983121,0.078007898,0.066006991,0.008615901,1332.70656859505,4167.25097039513,2757.28589740935,1889.964098998,564.800993416051,0.741036704925187,1.12217662140884,0.593346587324129,0.262976089045582,0.128536780432391,0.00126219189366116,0.00772738943284429,0.754967228,0.81503991,238.79189436,810.03828996
"509",509,2.54698499226803,17.0608231306908,12.2577262370767,8.62285883313891,1.07223230704481,0.0360509192499568,0.0526619959213019,0.080679645,0.075995199,0.056728548,0.007538139,1332.71780463327,4165.9584893758,2757.23686905193,1889.96284739155,565.032588984425,0.692919861603614,0.826685723508634,0.542329526298131,0.271813276268805,0.104912181385998,0.00114222379277855,0.00776443512972565,0.702362961,0.859902296,918.44436372,584.41751088
